ANO,NÚMERO DA REGIONAL,REGIONAL,CÓDIGO INEP,ESCOLA,QUANTIDADE DE ESTUDANTES,LOGRADOURO,NÚMERO,BAIRRO,MUNICÍPIO,ESTADO,ENDEREÇO,LATITUDE,LONGITUDE,CIÊNCIAS HUMANAS,LINGUAGENS E CÓDIGOS,CIÊNCIAS DA NATUREZA,MATEMÁTICA,REDAÇÃO,MÉDIA GERAL,COMPETÊNCIA 1,COMPETÊNCIA 2,COMPETÊNCIA 3,COMPETÊNCIA 4,COMPETÊNCIA 5
2024,41,SRE METROPOLITANA C,31001881,EE FRANCISCO MENEZES FILHO,154,RUA JOAO ANTONIO CARDOSO,318,OURO PRETO,BELO HORIZONTE,MG,"RUA JOAO ANTONIO CARDOSO, 318, OURO PRETO, BELO HORIZONTE, MG","-19,8735845","-43,9830865","524,05","529,7","488,65","518,9","642,83","540,83","122,67","153,33","119,67","127,17",120
2024,1,SRE METROPOLITANA B,31001929,EE JOAO PAULO I,33,RUA SEBASTIAO RIBEIRO DE ARAUJO,71,LINDEIA BARREIRO,BELO HORIZONTE,MG,"RUA SEBASTIAO RIBEIRO DE ARAUJO, 71, LINDEIA BARREIRO, BELO HORIZONTE, MG",#REF!,#REF!,"512,58","526,41","479,55","514,58","622,14","531,05","121,43","144,29","117,86","124,29","114,29"
2024,2,SRE METROPOLITANA A,31001937,EE PEDRO FRANCA,49,RUA UM,705,OLHOS DAGUA,BELO HORIZONTE,MG,"RUA UM, 705, OLHOS DAGUA, BELO HORIZONTE, MG","-19,9935993","-43,9621031","474,82","514,53","453,55","477,39","448,89","473,84","93,33","113,33","95,56","91,11","55,56"
2024,2,SRE METROPOLITANA A,31001970,EE PEDRO II,120,AVENIDA PROFESSOR ALFREDO BALENA,523,CENTRO,BELO HORIZONTE,MG,"AVENIDA PROFESSOR ALFREDO BALENA, 523, CENTRO, BELO HORIZONTE, MG","-19,9260869","-43,9298963","529,38","546,74","496,39","538,69","712,28","564,7","131,4","163,16","132,46","142,46","142,81"
2024,1,SRE METROPOLITANA B,31001988,EE PROFESSORA NAIR DE OLIVEIRA SANTANA,12,RUA CARLOS SCHETTINO,735,NOVA GAMELEIRA,BELO HORIZONTE,MG,"RUA CARLOS SCHETTINO, 735, NOVA GAMELEIRA, BELO HORIZONTE, MG","-19,943263","-43,997607","526,3","520,34","509,44","461,19",606,"524,65",120,140,118,122,106
2024,2,SRE METROPOLITANA A,31001996,INSTITUTO DE EDUCACAO DE MINAS GERAIS,169,RUA PERNAMBUCO,47,FUNCIONARIOS,BELO HORIZONTE,MG,"RUA PERNAMBUCO, 47, FUNCIONARIOS, BELO HORIZONTE, MG","-19,9279772","-43,9322032","521,4","532,03","478,76","513,81","618,24","532,85","120,27","145,27","118,24","122,84","111,62"
2024,1,SRE METROPOLITANA B,31002020,EE PROFESSOR RICARDO DE SOUZA CRUZ,10,RUA GONCALO LACO,120,NOVA ESPERANCA,BELO HORIZONTE,MG,"RUA GONCALO LACO, 120, NOVA ESPERANCA, BELO HORIZONTE, MG","-19,9028542","-43,9591554","443,95","478,5","459,48","445,02",500,"465,39",90,"122,5","87,5",115,85
2024,1,SRE METROPOLITANA B,31002054,EE GERALDO JARDIM LINHARES,17,RUA JAYME SALES,278,MADRE GERTRUDES,BELO HORIZONTE,MG,"RUA JAYME SALES, 278, MADRE GERTRUDES, BELO HORIZONTE, MG","-19,94911","-44,00626","461,44","486,57","451,56","439,27","446,67","457,1","91,11","115,56",80,"93,33","66,67"
2024,2,SRE METROPOLITANA A,31002071,EE ISABEL DA SILVA POLCK,153,RUA NELSON LEMOS DE CARVALHO,198,PALMARES,BELO HORIZONTE,MG,"RUA NELSON LEMOS DE CARVALHO, 198, PALMARES, BELO HORIZONTE, MG","-19,8713125","-43,9303964","524,95","537,25","493,44","544,81","677,97","555,68","129,86","155,94","127,54","135,36","129,28"
2024,2,SRE METROPOLITANA A,31002135,EE GOVERNADOR MILTON CAMPOS,30,RUA FERNANDES TOURINHO,1020,SANTO ANTONIO,BELO HORIZONTE,MG,"RUA FERNANDES TOURINHO, 1020, SANTO ANTONIO, BELO HORIZONTE, MG","-19,9368099","-43,9441631","537,96","537,57","516,96","540,07","618,62","550,24","110,34","148,28",120,"122,07","117,93"
2024,2,SRE METROPOLITANA A,31002143,EE SAGRADA FAMILIA II,92,RUA CELIA DE SOUZA,600,SAGRADA FAMILIA,BELO HORIZONTE,MG,"RUA CELIA DE SOUZA, 600, SAGRADA FAMILIA, BELO HORIZONTE, MG","-19,9054865","-43,9256817","533,41","541,25","491,15","538,49","690,48","558,96","132,14","158,1","129,29","139,52","131,43"
2024,1,SRE METROPOLITANA B,31002151,EE PADRE JOAO BOSCO PENIDO BURNIER,78,RUA DAS PERPETUAS,79,LINDEIA,BELO HORIZONTE,MG,"RUA DAS PERPETUAS, 79, LINDEIA, BELO HORIZONTE, MG","-19,9743574","-44,047052","490,42","515,1","465,03","508,35","628,2","521,42","119,34","145,57","116,72","130,16","116,39"
2024,41,SRE METROPOLITANA C,31002208,EE MENINO JESUS DE PRAGA,78,RUA JOSE SABINO MACIEL,290,LAGOA,BELO HORIZONTE,MG,"RUA JOSE SABINO MACIEL, 290, LAGOA, BELO HORIZONTE, MG","-19,8104834","-44,0001154","518,14","529,08","487,9","515,21","641,43","538,35","124,86","152,86","123,43","126,57","113,71"
2024,41,SRE METROPOLITANA C,31002216,EE ANTENOR PESSOA,36,RUA SESSENTA E OITO,154,JARDIM DOS COMERCIARIOS,BELO HORIZONTE,MG,"RUA SESSENTA E OITO, 154, JARDIM DOS COMERCIARIOS, BELO HORIZONTE, MG","-19,7863652","-43,9703857","486,03","483,33","471,71","464,27","693,85","519,84","129,23","162,31","126,15","147,69","128,46"
2024,41,SRE METROPOLITANA C,31002241,EE PASCHOAL COMANDUCCI,90,RUA JOAO NASCIMENTO PIRES,240,JAQUELINE,BELO HORIZONTE,MG,"RUA JOAO NASCIMENTO PIRES, 240, JAQUELINE, BELO HORIZONTE, MG","-19,8021626","-43,9357824","509,86","534,11","469,94","511,09","610,89","527,18","121,01","143,54","113,42","124,56","108,35"
2024,41,SRE METROPOLITANA C,31002259,EE AFRANIO DE MELO FRANCO,20,RUA DOS COMANCHES,678,SANTA MONICA,BELO HORIZONTE,MG,"RUA DOS COMANCHES, 678, SANTA MONICA, BELO HORIZONTE, MG","-19,8286151","-43,9826128","433,18","495,14","441,69","469,7","532,86","474,51","107,14","132,86","98,57","108,57","85,71"
2024,41,SRE METROPOLITANA C,31002305,EE PROFESSOR BOLIVAR DE FREITAS,50,RUA JOSE PINTO DE MOURA,395,JARDIM GUANABARA,BELO HORIZONTE,MG,"RUA JOSE PINTO DE MOURA, 395, JARDIM GUANABARA, BELO HORIZONTE, MG","-19,82539","-43,93641","513,56","521,37","480,33","499,72","621,54","527,3",120,"145,64","116,41","121,54","117,95"
2024,41,SRE METROPOLITANA C,31002313,EE ARI DA FRANCA,201,RUA MINISTRO OLIVEIRA SALAZAR,1057,SANTA MONICA,BELO HORIZONTE,MG,"RUA MINISTRO OLIVEIRA SALAZAR, 1057, SANTA MONICA, BELO HORIZONTE, MG","-19,8190516","-43,9741533","512,94","528,93","485,06","516,57","604,61","529,62","118,18","142,79","115,39","122,79","105,45"
2024,41,SRE METROPOLITANA C,31002330,EE SIRIA MARQUES DA SILVA,13,RUA INGLATERRA,410,JARDIM LEBLON,BELO HORIZONTE,MG,"RUA INGLATERRA, 410, JARDIM LEBLON, BELO HORIZONTE, MG","-19,8295823","-43,986893","502,9","520,48","482,07","466,93","578,33","510,14","118,33","128,33","113,33","116,67","101,67"
2024,41,SRE METROPOLITANA C,31002348,EE PROFESSORA INES GERALDA DE OLIVEIRA,47,RUA MARIA MARTINS,550,CELESTINO,BELO HORIZONTE,MG,"RUA MARIA MARTINS, 550, CELESTINO, BELO HORIZONTE, MG","-19,8155991","-43,941299","508,5","514,21","487,31","496,94","566,67","514,73",110,"133,33","105,33","114,67","103,33"
2024,41,SRE METROPOLITANA C,31002356,EE DEPUTADO ALVARO SALLES,38,RUA CARLOS LACERDA,350,TREVO,BELO HORIZONTE,MG,"RUA CARLOS LACERDA, 350, TREVO, BELO HORIZONTE, MG","-19,8358629","-44,010968","502,62","506,42","471,44","507,8","569,09","511,47","110,3","130,3","106,67","117,58","104,24"
2024,41,SRE METROPOLITANA C,31002364,EE SANTOS DUMONT,206,RUA ALCIDES LINS,502,VENDA NOVA,BELO HORIZONTE,MG,"RUA ALCIDES LINS, 502, VENDA NOVA, BELO HORIZONTE, MG","-19,8170022","-43,9573686","515,73","532,34","497,95","536,7","655,6","547,66","125,82","153,41","125,49","132,97","117,91"
2024,41,SRE METROPOLITANA C,31002402,EE TRES PODERES,205,AVENIDA PORTUGAL,4095,ITAPOA,BELO HORIZONTE,MG,"AVENIDA PORTUGAL, 4095, ITAPOA, BELO HORIZONTE, MG","-19,84252","-43,96355","515,93","525,13","489,46","523,42","657,93","542,37","124,37","150,8","122,87","134,25","125,63"
2024,41,SRE METROPOLITANA C,31002411,EE DEPUTADO MANOEL COSTA,35,RUA HORACIO TERENA GUIMARAES,495,CEU AZUL,BELO HORIZONTE,MG,"RUA HORACIO TERENA GUIMARAES, 495, CEU AZUL, BELO HORIZONTE, MG","-19,8263626","-44,0095729","500,15","522,36","475,37","505,32","603,2","521,28","113,6","149,6",116,"117,6","106,4"
2024,41,SRE METROPOLITANA C,31002429,EE MARIA CAROLINA CAMPOS,147,RUA LARANJEIRAS,30,LEBLON,BELO HORIZONTE,MG,"RUA LARANJEIRAS, 30, LEBLON, BELO HORIZONTE, MG","-19,8044196","-43,9923316","506,12","517,85","469,54","521,36","640,16","531,01","123,9","148,29","121,46","131,38","115,12"
2024,41,SRE METROPOLITANA C,31002437,EE DJANIRA RODRIGUES DE OLIVEIRA,46,RUA COSMES TORRES PIMENTA,160,JARDIM DOS COMERCIARIOS,BELO HORIZONTE,MG,"RUA COSMES TORRES PIMENTA, 160, JARDIM DOS COMERCIARIOS, BELO HORIZONTE, MG","-19,7959632","-43,9704211","502,67","523,04","475,97","484,64","630,32","523,33","121,29","141,29","121,94","124,52","121,29"
2024,41,SRE METROPOLITANA C,31002445,EE PROFESSORA MARIA COUTINHO,24,RUA LUIZ GONZAGA DE SOUZA,75,JAQUELINE,BELO HORIZONTE,MG,"RUA LUIZ GONZAGA DE SOUZA, 75, JAQUELINE, BELO HORIZONTE, MG","-19,804622","-43,9433484","484,99","506,67","467,14","484,91","532,22","495,19","102,22","125,56","105,56","106,67","92,22"
2024,41,SRE METROPOLITANA C,31002453,EE GERALDINA ANA GOMES,78,RUA GUERNICA,275,JARDIM EUROPA,BELO HORIZONTE,MG,"RUA GUERNICA, 275, JARDIM EUROPA, BELO HORIZONTE, MG","-19,8067225","-43,9678167","488,42","506,33","469,28","502,36","613,94","516,07","121,21","143,94","113,94","128,79","106,06"
2024,41,SRE METROPOLITANA C,31002461,EE PROFESSORA MARIA MUZZI GUASTAFERRO,110,RUA IRINEU PINTO,255,VENDA NOVA,BELO HORIZONTE,MG,"RUA IRINEU PINTO, 255, VENDA NOVA, BELO HORIZONTE, MG","-19,817754","-43,9588707","511,59","530,02","485,11","510,71","620,44","531,57","117,78","144,44","112,89","126,89","118,44"
2024,41,SRE METROPOLITANA C,31002488,EE DONATO WERNECK DE FREITAS,23,RUA ALCIDES DE SOUZA,112,MINASLANDIA,BELO HORIZONTE,MG,"RUA ALCIDES DE SOUZA, 112, MINASLANDIA, BELO HORIZONTE, MG","-19,8549008","-43,9332182","483,58","520,41","486,29","503,85","533,33","505,49","104,44","125,56","97,78","103,33","102,22"
2024,41,SRE METROPOLITANA C,31002500,EE MARIA LUIZA MIRANDA BASTOS,53,RUA SAO JOSE DO JACURI,60,PLANALTO,BELO HORIZONTE,MG,"RUA SAO JOSE DO JACURI, 60, PLANALTO, BELO HORIZONTE, MG","-19,8361756","-43,951559","528,53","544,69","507,55","547,66","733,75","572,44","133,33",165,"138,33","148,75","148,33"
2024,41,SRE METROPOLITANA C,31002518,EE JUSCELINO KUBITSCHEK DE OLIVEIRA,146,RUA HERCI EUCLIDES FERREIRA,229,MARIA HELENA,BELO HORIZONTE,MG,"RUA HERCI EUCLIDES FERREIRA, 229, MARIA HELENA, BELO HORIZONTE, MG","-19,8027671","-43,9922953","505,59","528,27","479,5","499,23","635,94","529,71","121,88","148,91","119,38","130,78",115
2024,41,SRE METROPOLITANA C,31002526,EE CARLOS DRUMMOND DE ANDRADE,67,RUA PROFESSORA GABRIELA VARELA,360,FLORAMAR,BELO HORIZONTE,MG,"RUA PROFESSORA GABRIELA VARELA, 360, FLORAMAR, BELO HORIZONTE, MG",,,"502,32","513,1","473,3","484,22","597,19","514,03","115,79","140,35","115,09","119,65","106,32"
2024,41,SRE METROPOLITANA C,31002534,EE CORONEL MANOEL SOARES DO COUTO,76,RUA WALFRIDO TEIXEIRA SIMOES,200,MINASCAIXA,BELO HORIZONTE,MG,"RUA WALFRIDO TEIXEIRA SIMOES, 200, MINASCAIXA, BELO HORIZONTE, MG","-19,8065743","-43,9582091","491,24","513,19","471,72","499,37","599,02","514,91","115,41","140,66","116,07","123,61","103,28"
2024,41,SRE METROPOLITANA C,31002542,EE GETULIO VARGAS,65,RUA GUIDO LEAO,22,SERRA VERDE,BELO HORIZONTE,MG,"RUA GUIDO LEAO, 22, SERRA VERDE, BELO HORIZONTE, MG","-19,7956795","-43,9544629","496,65","517,37","466,79","482,31","603,93","513,41","117,14","140,36","111,43","123,57","111,43"
2024,41,SRE METROPOLITANA C,31002551,EE MARGARIDA DE MELLO PRADO,19,RUA JOAQUIM DE ABREU,50,MONTE AZUL,BELO HORIZONTE,MG,"RUA JOAQUIM DE ABREU, 50, MONTE AZUL, BELO HORIZONTE, MG","-19,8177","-43,8925694","486,92","512,59","474,94","499,43",650,"524,78",130,"158,75","126,25","131,25","103,75"
2024,#N/A,#N/A,31002569,#N/A,52,#N/A,#N/A,#N/A,#N/A,MG,#N/A,#N/A,#N/A,"496,77","519,73","481,8","483,72","547,41","505,89","116,3","129,63","107,41","103,7","90,37"
2024,2,SRE METROPOLITANA A,31002585,EE MENDES PIMENTEL,60,RUA DORESOPOLIS,325,FERNAO DIAS,BELO HORIZONTE,MG,"RUA DORESOPOLIS, 325, FERNAO DIAS, BELO HORIZONTE, MG","-19,8711045","-43,9214383","490,73","523,29","460,56","503,84","638,91","523,47","117,82","146,55","118,55",132,124
2024,2,SRE METROPOLITANA A,31007692,EE JOSE MARIA DE MORAIS,56,R DR EUCLIDES GUALBERTO SOUZA,85,LEAO XIII,BARÃO DE COCAIS,MG,"R DR EUCLIDES GUALBERTO SOUZA, 85, LEAO XIII, BARÃO DE COCAIS, MG","-19,9317395","-43,4912144","491,51","503,69","451,72","473,58","608,24","505,75","117,65","146,47","117,06","128,24","98,82"
2024,2,SRE METROPOLITANA A,31007706,EE ODILON BEHRENS,96,R MONS HORTA,57,CENTRO,BARÃO DE COCAIS,MG,"R MONS HORTA, 57, CENTRO, BARÃO DE COCAIS, MG","-19,9450175","-43,4863333","509,69","527,24","493,18","524,47","624,93","535,9","121,37","144,38","118,08","127,12","113,97"
2024,2,SRE METROPOLITANA A,31007714,EE PADRE HEITOR,22,R CONCEICAO CALDEIRA,22,SAO JOSE,BARÃO DE COCAIS,MG,"R CONCEICAO CALDEIRA, 22, SAO JOSE, BARÃO DE COCAIS, MG","-19,9319665","-43,4730663","527,79","528,08","502,06","552,51","769,47","575,98","133,68","176,84","146,32","154,74","157,89"
2024,1,SRE METROPOLITANA B,31007749,EE JOAO GUIMARAES ROSA,37,AV A,1200,ICAIVERA,BETIM,MG,"AV A, 1200, ICAIVERA, BETIM, MG","-19,9341264","-44,1022365","483,59","512,74","468,34","495,2","619,26","515,83","124,44","140,74","116,3","131,85","105,93"
2024,#N/A,#N/A,31007765,#N/A,28,#N/A,#N/A,#N/A,#N/A,MG,#N/A,#N/A,#N/A,"457,37","482,02","464,62","449,45","528,33","476,36","101,67","126,67","96,67",110,"93,33"
2024,1,SRE METROPOLITANA B,31007811,EE CONSELHEIRO AFONSO PENA,180,R RIO DE JANEIRO,47,BRASILEIA,BETIM,MG,"R RIO DE JANEIRO, 47, BRASILEIA, BETIM, MG",#N/A,#N/A,"504,39","528,8","483,06","515,42","605,77","527,49","117,99","142,01","112,21","121,74","111,81"
2024,1,SRE METROPOLITANA B,31007820,EE PROFESSORA LOURDES BERNADETE SILVA,35,AV BELO HORIZONTE,535,JD TERESOPOLIS,BETIM,MG,"AV BELO HORIZONTE, 535, JD TERESOPOLIS, BETIM, MG","-19,9512442","-44,1202207","498,97","525,76","464,93","489,68","618,57","519,58","119,29","143,57","121,43","127,86","106,43"
2024,1,SRE METROPOLITANA B,31007838,EE NASCIMENTO NUNES LEAL,13,R DAS MERCES,77,MARIMBA,BETIM,MG,"R DAS MERCES, 77, MARIMBA, BETIM, MG","-19,9187644","-44,2733417","505,39","520,75","505,15","476,58",614,"524,37",130,138,120,122,104
2024,1,SRE METROPOLITANA B,31007846,EE JOSE RODRIGUES BETIM,47,R PE EUSTAQUIO,881,CASCATA,IBIRITÉ,MG,"R PE EUSTAQUIO, 881, CASCATA, IBIRITÉ, MG","-19,9935257","-44,0793818","472,6","496,7","454,84","474,3","538,33","487,35","109,17","128,33","102,5","111,67","86,67"
2024,1,SRE METROPOLITANA B,31007854,EE AMELIA SANTANA BARBOSA,224,R VIRIATO ALEXANDRINO DE MELO,240,GUARUJA,BETIM,MG,"R VIRIATO ALEXANDRINO DE MELO, 240, GUARUJA, BETIM, MG","-19,9635882","-44,2070536",503,"524,33","484,48","508,53","670,31","538,13","126,35","154,9","127,08","136,15","125,83"
2024,1,SRE METROPOLITANA B,31007862,EE JOAO PAULO I,36,R DR LEAO ANTONIO DA SILVA,600,SANTA INES,BETIM,MG,"R DR LEAO ANTONIO DA SILVA, 600, SANTA INES, BETIM, MG",#N/A,#N/A,"520,95","537,98","498,91","556,08","671,25","557,03","129,38","151,25",125,"138,75","126,88"
2024,1,SRE METROPOLITANA B,31007871,EE DR ORESTES DINIZ,74,R ANTONIO LUIZ DRUMOND,200,CITROLANDIA,BETIM,MG,"R ANTONIO LUIZ DRUMOND, 200, CITROLANDIA, BETIM, MG","-20,0248817","-44,2262431","505,59","531,88","470,03","487,76","597,36","518,52","118,49","135,47","110,57","123,4","109,43"
2024,1,SRE METROPOLITANA B,31007889,EE SARAH KUBITSCHEK,33,R ANTONIO PIO CARDOSO,375,NOVO HORIZONTE,BETIM,MG,"R ANTONIO PIO CARDOSO, 375, NOVO HORIZONTE, BETIM, MG","-19,9430365","-44,2003826","494,82","517,95","482,54","513,78","613,55","524,53","116,13","147,1","119,35","126,45","104,52"
2024,1,SRE METROPOLITANA B,31007901,EE JUSCELINO KUBITSCHEK DE OLIVEIRA,98,R CICERO RABELO DE VASCONCELOS,410,CONJ OLIMPIA BUENO FRANCO,BETIM,MG,"R CICERO RABELO DE VASCONCELOS, 410, CONJ OLIMPIA BUENO FRANCO, BETIM, MG",,,"508,34","525,84","485,78","489,5","594,63","520,82","121,49","140,6","111,34","121,79","99,4"
2024,1,SRE METROPOLITANA B,31007919,EE PROFESSOR CARLOS LUCIO DE ASSIS,78,R VALPARAISO,50,JD PETROPOLIS,BETIM,MG,"R VALPARAISO, 50, JD PETROPOLIS, BETIM, MG","-19,9708386","-44,1766814","497,64","514,11","470,91","477,84","568,94","505,89","116,6","134,04","105,96","120,85","91,49"
2024,1,SRE METROPOLITANA B,31007927,EE NOSSA SENHORA DO CARMO,160,R ARTUR TRINDADE,525,ANGOLA,BETIM,MG,"R ARTUR TRINDADE, 525, ANGOLA, BETIM, MG","-19,9576689","-44,2040521","509,47","530,65","489,44","514,93","621,42","533,18","123,15","145,35","118,43","124,09","110,39"
2024,1,SRE METROPOLITANA B,31007935,EE TITO LIVIO DE SOUZA,56,R JOAQUIM VENANCIO,195,VILA TRIANGULO,BETIM,MG,"R JOAQUIM VENANCIO, 195, VILA TRIANGULO, BETIM, MG","-19,9602083","-44,1862119","500,47","519,6","468,7","486,34","599,57","514,94","120,43","146,38","117,45","122,13","93,19"
2024,1,SRE METROPOLITANA B,31007943,EE DEPUTADO SIMAO DA CUNHA,40,R DIAMANTINA,230,BOM RETIRO,BETIM,MG,"R DIAMANTINA, 230, BOM RETIRO, BETIM, MG",#REF!,#REF!,"493,64","530,35","466,29","499,74","620,77","522,16","126,15",150,"117,69","126,15","100,77"
2024,1,SRE METROPOLITANA B,31007951,EE SENADOR TEOTONIO VILELA,43,AV BELO HORIZONTE,475,JD TERESOPOLIS,BETIM,MG,"AV BELO HORIZONTE, 475, JD TERESOPOLIS, BETIM, MG","-19,9509117","-44,1204305","467,96","517,69","467,14","482,83",700,"527,12","134,38","164,38",130,"142,5","128,75"
2024,1,SRE METROPOLITANA B,31007978,EE DR RENATO AZEREDO,35,AV CONTAGEM,579,BETIM INDUSTRIAL,BETIM,MG,"AV CONTAGEM, 579, BETIM INDUSTRIAL, BETIM, MG","-19,9614264","-44,1680931","521,91","534,13","460,78","524,36","623,57","532,95","124,29","145,71","125,71","123,57","104,29"
2024,1,SRE METROPOLITANA B,31007986,EE CANDIDO PORTINARI,12,AV TAPAJOS,4590,AMARANTES,BETIM,MG,"AV TAPAJOS, 4590, AMARANTES, BETIM, MG",#N/A,#N/A,"543,51",544,"502,25","539,05","692,5","564,26","137,5",155,135,"142,5","122,5"
2024,1,SRE METROPOLITANA B,31007994,EE CECILIA MEIRELES,118,R CARAJA,44,LARANJEIRAS,BETIM,MG,"R CARAJA, 44, LARANJEIRAS, BETIM, MG",#N/A,#N/A,"468,24","512,79","476,58","486,09","568,1","502,36","112,62","135,24","108,81","114,52","96,9"
2024,1,SRE METROPOLITANA B,31008001,EE GRAMONT ALVES GONTIJO,37,R HUMBERTO DE CAMPOS,260,CITROLANDIA,BETIM,MG,"R HUMBERTO DE CAMPOS, 260, CITROLANDIA, BETIM, MG","-20,027582","-44,228331","442,94","493,93","445,5","473,88","534,29","478,11","111,43","124,76","101,9","108,57","87,62"
2024,1,SRE METROPOLITANA B,31008028,EE DO BAIRRO SAO CAETANO,108,AV SAO CAETANO,300,SAO CAETANO,BETIM,MG,"AV SAO CAETANO, 300, SAO CAETANO, BETIM, MG","-19,9385248","-44,1117964","466,81","500,98","445,74","464,36","576,96","490,97","111,14","140,25","109,87","115,95","99,75"
2024,1,SRE METROPOLITANA B,31008044,EE PROFESSORA VERA MARIA REZENDE,61,R PORANGABA,700,CRUZEIRO,BETIM,MG,"R PORANGABA, 700, CRUZEIRO, BETIM, MG","-19,9817284","-44,1480837","508,17","526,72","480,94","503,85","636,11","531,16",125,"145,56","121,11","131,11","113,33"
2024,2,SRE METROPOLITANA A,31008117,EE MELO VIANA,38,RUA PROFESSORA MARGARIDA PATRICIA DA SILVA,259,SANTA CECILIA,BONFIM,MG,"RUA PROFESSORA MARGARIDA PATRICIA DA SILVA, 259, SANTA CECILIA, BONFIM, MG","-22,2265683","-45,9152597","491,61","513,27","484,45","519,39","662,86","534,32",124,"154,29","122,86","135,43","126,29"
2024,2,SRE METROPOLITANA A,31008141,EE PAULINA ALUOTTO FERREIRA,46,AV INHOTIM,95,PROGRESSO,BRUMADINHO,MG,"AV INHOTIM, 95, PROGRESSO, BRUMADINHO, MG","-20,1421056","-44,2137963","494,79","511,62","480,3","486,6","598,95","514,45","124,21","135,26","113,16","118,42","107,89"
2024,2,SRE METROPOLITANA A,31008192,EE PAULO NETO ALKIMIM,60,RUA  CORONEL ALBERTO CAMBRAIA,170,STA CRUZ,BRUMADINHO,MG,"RUA  CORONEL ALBERTO CAMBRAIA, 170, STA CRUZ, BRUMADINHO, MG","-20,1393664","-44,2004772","504,82","510,38","491,56","524,62",635,"533,28","123,46","148,08","115,38","127,31","120,77"
2024,2,SRE METROPOLITANA A,31008338,EE JOSE BRANDAO,74,AVENIDA CARLOS CRUZ,141,JOSE BRANDAO,CAETÉ,MG,"AVENIDA CARLOS CRUZ, 141, JOSE BRANDAO, CAETÉ, MG","-19,8880666","-43,6729005","508,39","528,14","490,82","540,91","667,62","547,18","124,76","153,97","126,67","137,46","124,76"
2024,2,SRE METROPOLITANA A,31008354,EE PAULO PINHEIRO DA SILVA,49,RUA JOSE CERQUEIRA,225,CENTRO,CAETÉ,MG,"RUA JOSE CERQUEIRA, 225, CENTRO, CAETÉ, MG","-19,7613421","-44,0862665","509,59","526,07","461,73","529,88","688,89","543,23","127,56","163,56","127,56",144,"126,22"
2024,2,SRE METROPOLITANA A,31008371,EE SENHORA DO BONSUCESSO,10,AVENIDA ORLANDO DE CASTRO,0,MORGAN,CAETÉ,MG,"AVENIDA ORLANDO DE CASTRO, 0, MORGAN, CAETÉ, MG","-19,8757418","-43,6680346","496,57","511,57","470,74","533,06","564,44","515,28","113,33",140,"106,67",120,"84,44"
2024,2,SRE METROPOLITANA A,31008486,EE JOSE PEREIRA CANCADO,13,RUA DOUTOR JAIR DANTAS,45,CENTRO,CAETÉ,MG,"RUA DOUTOR JAIR DANTAS, 45, CENTRO, CAETÉ, MG","-19,8769591","-43,6686606","476,84","498,84","457,55","465,53",600,"499,75",114,140,112,120,114
2024,1,SRE METROPOLITANA B,31008494,EE LAURITA DE MELLO MOREIRA,73,R FAUNA,45,NOVO PROGRESSO,CONTAGEM,MG,"R FAUNA, 45, NOVO PROGRESSO, CONTAGEM, MG","-19,899436","-44,0261545","506,55","531,72","483,09","504,25","581,25","521,37","118,75","140,83","114,17","121,25","86,25"
2024,1,SRE METROPOLITANA B,31008508,EE DEPUTADO SIMAO DA CUNHA,32,R PARAOPEBA,360,NOVO PROGRESSO,CONTAGEM,MG,"R PARAOPEBA, 360, NOVO PROGRESSO, CONTAGEM, MG",#N/A,#N/A,"491,48","517,94","469,64","491,38","556,92","505,47","102,31","133,08","106,92","107,69","106,92"
2024,1,SRE METROPOLITANA B,31008516,EE BOA VISTA,59,R JORGE PEDRO NORMAN,105,KENNEDY,CONTAGEM,MG,"R JORGE PEDRO NORMAN, 105, KENNEDY, CONTAGEM, MG","-19,8855764","-44,0419662","524,95","535,31","490,46","487,71","623,5","532,39",120,"145,5",116,"123,5","118,5"
2024,1,SRE METROPOLITANA B,31008524,EE MANOEL DE MATTOS PINHO,59,R PRESBITERO JOAO ROSA DA SILVA,760,STA HELENA,CONTAGEM,MG,"R PRESBITERO JOAO ROSA DA SILVA, 760, STA HELENA, CONTAGEM, MG","-19,9240721","-44,0991124","476,13","507,6","464,7","489,29","562,86","500,12","108,57","130,95","106,19","111,9","105,24"
2024,1,SRE METROPOLITANA B,31008532,EE JOSE DA SILVA COUTO,42,R OITI,150,JD LAGUNA,CONTAGEM,MG,"R OITI, 150, JD LAGUNA, CONTAGEM, MG","-19,8994188","-44,0386399","472,64","517,26","471,8","472,18","592,35","505,25","119,41","138,24","110,59","124,12",100
2024,1,SRE METROPOLITANA B,31008541,EE DEPUTADO RENATO AZEREDO,16,R DAS INDUSTRIAS,690,NOVO ELDORADO,CONTAGEM,MG,"R DAS INDUSTRIAS, 690, NOVO ELDORADO, CONTAGEM, MG","-19,932632","-44,0584025","525,1","545,16","483,43","498,51",518,"514,04",110,118,98,102,90
2024,1,SRE METROPOLITANA B,31008559,EE NAIR MENDES MOREIRA,51,R FERNANDO FERRARI,31,PRAIA,CONTAGEM,MG,"R FERNANDO FERRARI, 31, PRAIA, CONTAGEM, MG","-19,8894798","-44,0905904","498,93","533,12","473,29","486,33","633,02","524,94","120,93","145,58",120,"126,51",120
